Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Italy,Serie A,30/01/94,Lazio,Cremonese,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Lecce,Sampdoria,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Napoli,Roma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Piacenza,Reggiana,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Udinese,Torino,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Cagliari,Foggia,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Cremonese,Atalanta,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Inter,Lazio,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Lecce,Piacenza,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Napoli,Genoa,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Reggiana,Juventus,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Roma,Milan,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Sampdoria,Udinese,6.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,06/02/94,Torino,Parma,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Atalanta,Roma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Foggia,Reggiana,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Genoa,Torino,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Juventus,Lecce,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
